datetime,UID,Valence,Arousal,Attention,Stress
2019-04-29 00:00:00+09:00,3012.0,0.75,1.0,0.0,0.75
2019-04-30 00:00:00+09:00,3012.0,1.2222222222222223,1.1111111111111112,0.7777777777777778,1.3333333333333333
2019-05-01 00:00:00+09:00,3012.0,-1.0,0.6666666666666666,-2.0,-0.6666666666666666
2019-05-02 00:00:00+09:00,3012.0,0.6666666666666666,0.5,-0.5,0.6666666666666666
2019-05-03 00:00:00+09:00,3012.0,0.5,0.1,-1.1,-0.0
2019-05-04 00:00:00+09:00,3012.0,1.1428571428571428,-0.42857142857142855,-0.14285714285714285,0.14285714285714285
2019-05-05 00:00:00+09:00,3012.0,1.5454545454545454,0.7272727272727273,0.36363636363636365,-0.09090909090909091
2019-05-06 00:00:00+09:00,3012.0,1.0,-0.875,0.625,-0.25
